TempIndex,ItemNumber,StationeryType,StationeryName,ReorderLevel,ReorderQty,UOM,Price,SupplierName,Dates,RequisitionQuantity,TotalPrice
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Wednesday, June 27, 2018",26,306
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Wednesday, June 27, 2018",18,210
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Wednesday, June 27, 2018",170,22100
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Wednesday, June 27, 2018",16,567
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Wednesday, June 27, 2018",285,22800
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Wednesday, June 27, 2018",19,691.2
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Wednesday, June 27, 2018",35,1971.2
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Wednesday, June 27, 2018",220,3080
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Wednesday, June 27, 2018",38,2150.4
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Wednesday, June 27, 2018",40,2492.4
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Wednesday, June 27, 2018",39,1560
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Wednesday, June 27, 2018",77,3060
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Wednesday, June 27, 2018",5,124.2
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Wednesday, June 27, 2018",102,4080
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Wednesday, June 27, 2018",4,156
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Wednesday, June 27, 2018",7,273
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Wednesday, June 27, 2018",48,3456
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Wednesday, June 27, 2018",149,5940
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Wednesday, June 27, 2018",39,2808
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Wednesday, June 27, 2018",8,302.4
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Wednesday, June 27, 2018",46,2864.4
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Thursday, June 28, 2018",76,1064
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Thursday, June 28, 2018",46,2553.6
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Thursday, June 28, 2018",107,4260
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Thursday, June 28, 2018",45,1800
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Thursday, June 28, 2018",37,925
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Thursday, June 28, 2018",20,712.8
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Thursday, June 28, 2018",114,4560
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Thursday, June 28, 2018",38,937.5
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Thursday, June 28, 2018",77,307.2
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Thursday, June 28, 2018",36,216
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Thursday, June 28, 2018",49,1212.5
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Thursday, June 28, 2018",18,37.8
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Thursday, June 28, 2018",4,72
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Thursday, June 28, 2018",9,42.5
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Thursday, June 28, 2018",11,33
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Thursday, June 28, 2018",47,103.4
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Thursday, June 28, 2018",56,336
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Thursday, June 28, 2018",372,5952
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Thursday, June 28, 2018",19,475
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Thursday, June 28, 2018",328,5576
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Thursday, June 28, 2018",6,270
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Thursday, June 28, 2018",20,234
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Thursday, June 28, 2018",5,104
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Thursday, June 28, 2018",400,4000
19,E032 ,Exercise ,Exercise Book A4 Hardcover 100 pg ,100,50,Each ,0.21,WOW,"Thursday, June 28, 2018",16,33.6
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Thursday, June 28, 2018",6,224
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Thursday, June 28, 2018",196,2156
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Thursday, June 28, 2018",16,639.6
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Thursday, June 28, 2018",42,588
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Thursday, June 28, 2018",33,390
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Thursday, June 28, 2018",26,364
44,P013 ,Pad ,Pad Postit Memo 2inchx3inch ,100,60,Packet ,5.6,FANTASTIC,"Thursday, June 28, 2018",38,2116.8
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Thursday, June 28, 2018",45,3204
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Thursday, June 28, 2018",40,2240
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Thursday, June 28, 2018",21,525
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Thursday, June 28, 2018",49,126.1
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Thursday, June 28, 2018",32,384
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Thursday, June 28, 2018",68,952
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Thursday, June 28, 2018",23,1656
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Thursday, June 28, 2018",175,22750
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Thursday, June 28, 2018",30,690
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Thursday, June 28, 2018",15,75
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Thursday, June 28, 2018",13,1989
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Thursday, June 28, 2018",92,3660
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Thursday, June 28, 2018",300,3300
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Thursday, June 28, 2018",220,17600
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Thursday, June 28, 2018",10,95
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Thursday, June 28, 2018",9,335.4
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Thursday, June 28, 2018",14,36.45
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Thursday, June 28, 2018",3,73.6
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Thursday, June 28, 2018",29,2052
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Thursday, June 28, 2018",8,200
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Thursday, June 28, 2018",9,23.4
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Thursday, June 28, 2018",18,178
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Thursday, June 28, 2018",21,104
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Thursday, June 28, 2018",16,80
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Thursday, June 28, 2018",14,810
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Thursday, June 28, 2018",9,338.4
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Thursday, June 28, 2018",12,47.2
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Thursday, June 28, 2018",8,480
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Thursday, June 28, 2018",17,256.5
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Thursday, June 28, 2018",49,195.2
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Thursday, June 28, 2018",85,1955
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Friday, June 29, 2018",62,312
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Friday, June 29, 2018",60,3720
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, June 29, 2018",7,86.4
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, June 29, 2018",24,291.6
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Friday, June 29, 2018",260,2600
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Friday, June 29, 2018",48,1200
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Friday, June 29, 2018",37,2269.2
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Friday, June 29, 2018",50,495
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Friday, June 29, 2018",7,108
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, June 29, 2018",144,2448
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Friday, June 29, 2018",28,1242
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Friday, June 29, 2018",344,4816
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Friday, June 29, 2018",13,936
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Friday, June 29, 2018",25,1388.8
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Friday, June 29, 2018",13,330
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, June 29, 2018",182,2548
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Friday, June 29, 2018",44,114.4
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Friday, June 29, 2018",9,135
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Friday, June 29, 2018",152,2128
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Friday, June 29, 2018",6,114
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Friday, June 29, 2018",7,103.5
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Friday, June 29, 2018",29,115.2
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Friday, June 29, 2018",21,1164.8
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Friday, June 29, 2018",20,487.5
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Friday, June 29, 2018",116,1972
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Friday, June 29, 2018",18,404.8
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Friday, June 29, 2018",16,410
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Friday, June 29, 2018",14,1448.4
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, June 29, 2018",176,1936
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Friday, June 29, 2018",112,1120
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Friday, June 29, 2018",3,32
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Friday, June 29, 2018",20,673.2
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Friday, June 29, 2018",13,482.4
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Friday, June 29, 2018",25,1800
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, June 29, 2018",5,312
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Friday, June 29, 2018",1,15
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Friday, June 29, 2018",6,756
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Friday, June 29, 2018",22,308
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Friday, June 29, 2018",75,1725
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Friday, June 29, 2018",36,177.5
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, June 29, 2018",172,2408
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Friday, June 29, 2018",11,1652.4
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Friday, June 29, 2018",9,86
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Friday, June 29, 2018",6,114
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Friday, June 29, 2018",11,34.2
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Friday, June 29, 2018",107,2236.5
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Friday, June 29, 2018",19,1368
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, June 29, 2018",9,516
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Friday, June 29, 2018",46,1150
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Friday, June 29, 2018",260,4420
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Friday, June 29, 2018",2,224.4
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Friday, June 29, 2018",19,1153.2
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Friday, June 29, 2018",14,2142
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Friday, June 29, 2018",216,2160
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Friday, June 29, 2018",23,49.5
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Friday, June 29, 2018",15,183.6
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Friday, June 29, 2018",5,54
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Friday, June 29, 2018",75,9750
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Friday, June 29, 2018",11,410.4
7,E001 ,Envelope ,Envelope Brown 3inchx6inch ,600,400,Each ,1,ISS,"Friday, June 29, 2018",140,1400
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Friday, June 29, 2018",280,3920
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Friday, June 29, 2018",44,1509.6
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Friday, June 29, 2018",19,1110
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Friday, June 29, 2018",138,3174
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Friday, June 29, 2018",6,84
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, July 2, 2018",6,72
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Monday, July 2, 2018",32,2008.8
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Monday, July 2, 2018",45,2508.8
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Monday, July 2, 2018",16,160
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Monday, July 2, 2018",56,2220
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Monday, July 2, 2018",53,1219
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Monday, July 2, 2018",42,1890
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, July 2, 2018",21,1230
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, July 2, 2018",172,2408
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Monday, July 2, 2018",56,3136
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Monday, July 2, 2018",33,825
6,C006 ,Clip ,Clips Paper Small ,50,30,Box ,1.2,BANES,"Monday, July 2, 2018",20,241.2
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Monday, July 2, 2018",20,195
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Monday, July 2, 2018",11,513
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Monday, July 2, 2018",107,4260
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Monday, July 2, 2018",90,1260
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Monday, July 2, 2018",32,2268
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Monday, July 2, 2018",43,516
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Monday, July 2, 2018",48,129.6
33,F035 ,File ,Folder Plastic Yellow ,200,150,Each ,4,APLHA,"Monday, July 2, 2018",102,4080
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Monday, July 2, 2018",7,420
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Monday, July 2, 2018",65,3628.8
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, July 2, 2018",192,2688
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, July 2, 2018",82,1148
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Monday, July 2, 2018",22,197.1
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Monday, July 2, 2018",17,68
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Monday, July 2, 2018",8,19.5
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Monday, July 2, 2018",2,78
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Monday, July 2, 2018",10,180
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Monday, July 2, 2018",10,30.6
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Monday, July 2, 2018",24,432
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, July 2, 2018",41,202.5
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, July 2, 2018",21,1164.8
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, July 2, 2018",260,4420
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Monday, July 2, 2018",18,360
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Monday, July 2, 2018",26,1599.6
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Monday, July 2, 2018",15,375
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Monday, July 2, 2018",41,492
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, July 2, 2018",288,3168
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Monday, July 2, 2018",80,320
24,F020 ,File ,File Separator ,100,50,Set ,2,OMEGA,"Monday, July 2, 2018",41,820
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, July 2, 2018",74,2940
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Monday, July 2, 2018",66,2640
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Monday, July 2, 2018",20,720
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, July 2, 2018",368,6256
40,H033 ,Puncher ,Hole Puncher Adjustable ,50,20,Each ,15.3,CHEAP,"Monday, July 2, 2018",7,1132.2
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Monday, July 2, 2018",12,434
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Monday, July 2, 2018",11,126
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Monday, July 2, 2018",12,26.4
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, July 2, 2018",72,792
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Monday, July 2, 2018",12,452.4
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Monday, July 2, 2018",13,716.8
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Monday, July 2, 2018",4,43
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Monday, July 2, 2018",345,27600
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Monday, July 2, 2018",45,99
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, July 2, 2018",148,2072
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Monday, July 2, 2018",3,64
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Monday, July 2, 2018",70,348
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Monday, July 2, 2018",7,907.2
72,S101 ,Sharpener ,Sharpener ,50,20,Each ,1,APLHA,"Monday, July 2, 2018",8,82
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Tuesday, July 3, 2018",61,3404.8
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Tuesday, July 3, 2018",131,3001.5
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Tuesday, July 3, 2018",131,2740.5
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Tuesday, July 3, 2018",4,240
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Tuesday, July 3, 2018",89,2047
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Tuesday, July 3, 2018",13,158.4
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Tuesday, July 3, 2018",35,75.9
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Tuesday, July 3, 2018",148,2072
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Tuesday, July 3, 2018",13,335
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Tuesday, July 3, 2018",7,28
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Tuesday, July 3, 2018",40,480
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Tuesday, July 3, 2018",5,104
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Tuesday, July 3, 2018",38,153.6
16,E021 ,Eraser ,Eraser soft ,50,20,Each ,0.3,FIEND,"Tuesday, July 3, 2018",17,51
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Tuesday, July 3, 2018",24,243
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Tuesday, July 3, 2018",10,194
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Tuesday, July 3, 2018",340,4760
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Tuesday, July 3, 2018",5,47
